id,Marital Status,Gender,Yearly Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,y
22764,Married,Male,80000,4,Partial College,Professional,Yes,3,5-10 Miles,North America,43,0
22766,Single,Female,110000,0,Graduate Degree,Management,No,1,5-10 Miles,Pacific,40,0
22771,Single,Male,90000,3,High School,Professional,Yes,2,5-10 Miles,North America,45,0
22772,Single,Female,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,46,1
22773,Married,Male,40000,0,Bachelors,Management,Yes,2,5-10 Miles,Pacific,68,0
22775,Married,Male,80000,4,Partial College,Professional,Yes,2,0-1 Miles,North America,44,0
22776,Married,Male,60000,0,High School,Professional,No,2,1-2 Miles,North America,50,0
22781,Single,Female,10000,4,Partial High School,Manual,Yes,0,0-1 Miles,Europe,39,0
22784,Married,Male,10000,0,Partial College,Manual,Yes,1,2-5 Miles,Europe,52,0
22791,Single,Female,50000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,Europe,33,1
22792,Married,Female,70000,0,Bachelors,Management,Yes,2,1-2 Miles,North America,62,0
22796,Married,Female,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,50,0
22799,Single,Male,70000,0,Bachelors,Professional,No,3,10+ Miles,Pacific,31,0
22802,Married,Male,70000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,49,0
22806,Single,Female,80000,5,Bachelors,Professional,Yes,4,1-2 Miles,Pacific,41,0
22807,Single,Female,40000,0,Partial High School,Clerical,Yes,2,5-10 Miles,North America,29,0
22811,Single,Female,130000,3,Bachelors,Management,No,1,2-5 Miles,North America,45,0
22812,Single,Male,80000,5,Bachelors,Professional,Yes,4,1-2 Miles,Pacific,41,0
22813,Single,Female,10000,2,Partial High School,Manual,Yes,2,0-1 Miles,Europe,43,0
22815,Single,Female,80000,0,Bachelors,Management,No,1,2-5 Miles,North America,32,0
22820,Single,Female,10000,2,Partial High School,Manual,Yes,1,0-1 Miles,Europe,42,0
22821,Married,Male,130000,1,Graduate Degree,Management,Yes,3,0-1 Miles,North America,40,0
22825,Married,Male,60000,0,High School,Professional,Yes,2,5-10 Miles,North America,49,0
22827,Married,Female,20000,0,Partial College,Manual,Yes,0,0-1 Miles,Europe,64,0
22830,Married,Male,60000,2,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,43,0
22831,Married,Female,70000,4,Bachelors,Professional,Yes,2,2-5 Miles,North America,47,0
22833,Married,Male,70000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,36,1
22840,Married,Female,80000,4,Graduate Degree,Management,No,1,0-1 Miles,Pacific,36,0
22842,Married,Female,80000,0,Bachelors,Management,Yes,2,10+ Miles,Europe,62,0
22843,Married,Male,40000,0,Bachelors,Management,No,2,0-1 Miles,Pacific,65,0
22846,Married,Male,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,36,1
22848,Single,Female,70000,0,Bachelors,Management,Yes,2,10+ Miles,North America,61,0
22849,Married,Female,70000,0,Bachelors,Professional,Yes,4,10+ Miles,Pacific,32,0
22858,Single,Female,80000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,48,0
22859,Single,Male,10000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,33,0
22861,Married,Male,40000,1,High School,Professional,Yes,1,2-5 Miles,North America,60,0
22863,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,43,1
22865,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,45,0
22866,Married,Female,20000,0,Partial College,Manual,Yes,0,1-2 Miles,Europe,63,0
22868,Married,Female,10000,1,Partial High School,Clerical,Yes,2,5-10 Miles,Pacific,59,0
22870,Single,Male,40000,0,High School,Skilled Manual,Yes,2,5-10 Miles,North America,31,0
22882,Married,Male,70000,3,Partial College,Professional,Yes,0,5-10 Miles,North America,50,0
22891,Single,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,30,0
22902,Single,Male,20000,0,Partial College,Manual,Yes,1,2-5 Miles,Europe,36,0
22914,Married,Male,10000,0,Bachelors,Manual,No,0,0-1 Miles,Europe,48,0
22915,Single,Male,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,35,0
22917,Single,Female,80000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,48,0
22918,Married,Male,80000,5,Bachelors,Professional,Yes,3,0-1 Miles,Pacific,40,0
22920,Single,Female,20000,1,Partial College,Manual,Yes,0,1-2 Miles,Europe,46,0
22921,Married,Female,110000,4,Bachelors,Management,Yes,3,5-10 Miles,North America,63,0
22923,Married,Female,20000,0,Partial College,Manual,Yes,1,1-2 Miles,Europe,73,0
22925,Single,Female,50000,0,Partial College,Skilled Manual,No,1,5-10 Miles,North America,32,0
22928,Single,Male,100000,4,Bachelors,Management,No,4,2-5 Miles,Europe,53,0
22949,Married,Female,60000,0,Graduate Degree,Management,Yes,2,10+ Miles,North America,69,0
22952,Married,Male,10000,0,Partial College,Manual,No,2,0-1 Miles,Europe,54,0
22954,Married,Male,80000,0,Partial College,Professional,Yes,2,10+ Miles,Europe,61,0
22956,Married,Female,90000,1,High School,Professional,Yes,2,10+ Miles,Europe,53,0
22960,Single,Male,10000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,34,0
22961,Married,Female,70000,5,Graduate Degree,Professional,Yes,3,10+ Miles,North America,47,0
22965,Single,Male,60000,0,Bachelors,Management,Yes,2,10+ Miles,North America,66,0
22966,Married,Female,40000,0,Partial College,Clerical,No,1,0-1 Miles,North America,47,0
22973,Single,Female,120000,4,Partial High School,Professional,Yes,4,10+ Miles,Europe,51,0
22979,Single,Male,20000,0,High School,Manual,No,1,2-5 Miles,Europe,29,0
22981,Married,Male,40000,2,Partial College,Clerical,Yes,2,1-2 Miles,Europe,36,0
22983,Single,Male,80000,0,Partial College,Professional,Yes,2,10+ Miles,Europe,60,0
22985,Married,Female,30000,2,Partial College,Clerical,No,2,0-1 Miles,Europe,42,0
22990,Single,Female,60000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,34,0
23000,Single,Male,30000,2,Partial College,Manual,Yes,0,0-1 Miles,Europe,40,1
23001,Married,Male,30000,1,Bachelors,Skilled Manual,Yes,2,0-1 Miles,Europe,39,0
23004,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,43,1
23005,Married,Male,10000,1,High School,Skilled Manual,No,2,0-1 Miles,Pacific,57,0
23008,Single,Male,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,31,1
23011,Married,Female,30000,1,Bachelors,Clerical,Yes,1,2-5 Miles,Europe,39,0
23013,Married,Male,50000,3,Bachelors,Skilled Manual,Yes,3,10+ Miles,North America,41,0
23014,Married,Male,80000,0,Graduate Degree,Skilled Manual,No,0,0-1 Miles,North America,40,0
23022,Married,Male,40000,3,Partial College,Clerical,No,2,0-1 Miles,North America,32,0
23023,Married,Female,40000,0,Bachelors,Skilled Manual,Yes,0,0-1 Miles,Europe,41,0
23027,Married,Female,20000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,26,0
23030,Single,Male,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,63,1
23031,Married,Female,40000,0,Partial College,Clerical,Yes,1,1-2 Miles,North America,49,1
23037,Single,Female,20000,0,Graduate Degree,Manual,No,0,0-1 Miles,Europe,44,0
23046,Single,Female,30000,2,Partial College,Clerical,No,0,0-1 Miles,Europe,43,0
23048,Single,Male,20000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,33,0
23049,Single,Female,70000,0,High School,Skilled Manual,No,2,1-2 Miles,Pacific,49,1
23050,Single,Male,70000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,28,0
23051,Married,Female,70000,5,Bachelors,Professional,Yes,4,10+ Miles,Pacific,38,0
23052,Single,Male,20000,0,Partial College,Manual,Yes,1,2-5 Miles,Europe,37,0
23053,Married,Male,60000,1,Partial College,Professional,Yes,2,2-5 Miles,North America,56,1
23060,Married,Male,90000,0,Bachelors,Professional,Yes,0,2-5 Miles,Pacific,40,1
23062,Married,Female,40000,0,Partial College,Professional,Yes,2,5-10 Miles,North America,56,0
23064,Single,Female,60000,1,Partial College,Professional,Yes,2,2-5 Miles,North America,57,0
23067,Married,Male,70000,0,Graduate Degree,Professional,Yes,0,0-1 Miles,North America,35,0
23070,Single,Male,170000,4,Bachelors,Management,No,4,0-1 Miles,Europe,60,0
23077,Married,Male,20000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,44,0
23078,Single,Male,60000,1,High School,Professional,Yes,2,10+ Miles,North America,54,0
23079,Single,Female,70000,0,Bachelors,Professional,No,1,5-10 Miles,Pacific,41,0
23083,Married,Male,70000,0,Bachelors,Professional,No,1,0-1 Miles,Pacific,42,0
23085,Single,Male,10000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,33,0
23092,Married,Male,100000,1,Bachelors,Management,No,1,10+ Miles,Pacific,48,0
23093,Married,Female,10000,0,Partial College,Manual,No,0,0-1 Miles,Europe,49,0
23096,Married,Male,30000,2,Partial College,Clerical,Yes,2,0-1 Miles,Europe,42,0
23103,Single,Male,20000,0,Partial High School,Manual,Yes,2,1-2 Miles,Europe,34,0
23119,Single,Female,30000,0,Partial College,Clerical,No,1,0-1 Miles,Europe,31,0
23128,Single,Male,70000,0,High School,Professional,Yes,2,5-10 Miles,Pacific,49,1
23131,Single,Female,70000,4,Graduate Degree,Professional,Yes,1,2-5 Miles,North America,48,0
23132,Married,Male,30000,0,Bachelors,Clerical,Yes,0,0-1 Miles,Europe,48,0
23134,Single,Male,20000,0,High School,Manual,Yes,1,2-5 Miles,Europe,29,0
23147,Single,Male,70000,0,Bachelors,Professional,No,3,10+ Miles,Pacific,30,0
23152,Married,Female,70000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,49,0
23174,Single,Female,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,36,0
23182,Single,Male,80000,5,Graduate Degree,Management,Yes,3,0-1 Miles,Pacific,39,0
23188,Single,Female,60000,0,High School,Professional,Yes,2,5-10 Miles,North America,51,0
23194,Married,Female,110000,3,Bachelors,Management,Yes,2,5-10 Miles,North America,44,0
23197,Married,Female,70000,5,Graduate Degree,Professional,Yes,3,10+ Miles,North America,47,0
23199,Single,Female,80000,5,Graduate Degree,Management,Yes,2,0-1 Miles,Pacific,39,0
23200,Married,Male,110000,4,Bachelors,Management,No,4,5-10 Miles,Europe,61,0
23202,Married,Male,20000,0,High School,Manual,No,1,2-5 Miles,Europe,29,0
23205,Married,Male,40000,2,High School,Skilled Manual,Yes,2,0-1 Miles,North America,46,0
23206,Married,Male,20000,1,Partial High School,Clerical,No,2,0-1 Miles,North America,49,0
23207,Married,Male,70000,0,Bachelors,Management,Yes,2,10+ Miles,North America,62,0
23215,Single,Male,20000,3,High School,Manual,Yes,0,0-1 Miles,Europe,42,0
23217,Married,Female,70000,2,Partial College,Professional,Yes,1,10+ Miles,North America,56,0
23218,Married,Female,30000,0,Partial College,Clerical,No,1,1-2 Miles,Europe,27,0
23219,Married,Male,100000,4,Bachelors,Management,No,3,2-5 Miles,Europe,53,0
23221,Single,Male,70000,0,Bachelors,Management,Yes,2,10+ Miles,North America,61,0
23235,Married,Female,50000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,North America,34,0
23241,Married,Male,40000,0,Graduate Degree,Clerical,Yes,0,0-1 Miles,Europe,46,0
23244,Single,Male,30000,1,Bachelors,Clerical,No,0,0-1 Miles,Europe,39,0
23246,Single,Male,70000,1,Bachelors,Management,Yes,1,10+ Miles,North America,59,0
23248,Married,Male,70000,4,Partial College,Skilled Manual,Yes,3,5-10 Miles,Pacific,45,0
23250,Single,Female,30000,0,High School,Professional,Yes,2,5-10 Miles,North America,57,0
23251,Single,Female,40000,2,Partial College,Clerical,Yes,2,1-2 Miles,Europe,35,0
23253,Single,Male,30000,4,Partial College,Clerical,Yes,3,0-1 Miles,Europe,28,0
23254,Married,Female,80000,1,Bachelors,Management,Yes,1,5-10 Miles,North America,56,0
23256,Single,Male,60000,0,Graduate Degree,Professional,Yes,0,2-5 Miles,North America,36,0
23259,Married,Female,40000,0,Partial High School,Clerical,No,2,1-2 Miles,Pacific,52,0
23260,Single,Female,60000,0,Graduate Degree,Professional,No,1,0-1 Miles,North America,39,1
23261,Single,Male,50000,0,Bachelors,Management,Yes,2,10+ Miles,North America,65,0
23262,Single,Female,80000,0,Bachelors,Professional,No,3,10+ Miles,Pacific,32,0
23269,Married,Male,10000,0,Partial College,Manual,Yes,1,0-1 Miles,Europe,52,1
23274,Single,Female,60000,0,Partial College,Professional,No,2,1-2 Miles,North America,30,0
23275,Married,Male,60000,1,Bachelors,Management,Yes,0,10+ Miles,North America,57,0
23277,Single,Female,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,27,0
23280,Married,Female,60000,0,Graduate Degree,Skilled Manual,Yes,0,0-1 Miles,Europe,37,1
23291,Single,Male,20000,0,Partial College,Manual,No,1,2-5 Miles,Europe,36,1
23294,Married,Male,60000,0,Partial College,Skilled Manual,Yes,2,5-10 Miles,North America,31,1
23297,Single,Female,20000,0,Partial High School,Clerical,Yes,2,1-2 Miles,North America,50,0
23298,Single,Female,50000,0,Bachelors,Management,Yes,2,10+ Miles,North America,65,0
23301,Single,Male,60000,1,Bachelors,Management,Yes,0,10+ Miles,North America,57,0
23305,Married,Female,50000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,76,0
23307,Married,Male,120000,5,High School,Management,No,4,10+ Miles,Europe,59,0
23308,Single,Female,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,30,0
23309,Married,Male,60000,0,High School,Professional,No,2,1-2 Miles,North America,51,0
23312,Married,Male,70000,2,Partial College,Professional,Yes,1,10+ Miles,North America,55,0
23317,Married,Male,100000,0,Bachelors,Professional,Yes,1,10+ Miles,Pacific,47,0
23344,Married,Male,110000,3,Bachelors,Management,Yes,3,2-5 Miles,North America,45,0
23345,Single,Male,80000,0,Bachelors,Professional,No,3,10+ Miles,Pacific,34,0
23346,Single,Male,70000,0,Partial High School,Skilled Manual,Yes,2,5-10 Miles,North America,49,0
23349,Single,Male,110000,4,Partial College,Professional,Yes,4,5-10 Miles,Europe,50,0
23360,Single,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,30,0
23363,Married,Female,40000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,33,0
23364,Single,Male,30000,0,High School,Manual,No,1,2-5 Miles,Europe,34,0
23367,Married,Male,40000,3,High School,Skilled Manual,Yes,3,10+ Miles,North America,45,0
23381,Single,Male,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,29,0
23389,Single,Male,60000,0,Partial College,Skilled Manual,No,1,1-2 Miles,North America,30,0
23397,Married,Female,160000,4,Bachelors,Management,Yes,4,0-1 Miles,Europe,53,0
23400,Married,Female,70000,1,Bachelors,Management,Yes,1,10+ Miles,North America,60,1
23402,Single,Female,30000,0,Partial High School,Clerical,No,2,5-10 Miles,North America,27,0
23404,Married,Male,120000,2,Graduate Degree,Management,Yes,4,2-5 Miles,North America,73,0
23406,Married,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,28,0
23407,Single,Female,40000,0,Bachelors,Professional,No,1,0-1 Miles,North America,41,0
23419,Single,Female,50000,0,Bachelors,Management,Yes,2,10+ Miles,North America,65,0
23430,Single,Female,40000,2,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,37,0
23437,Single,Male,40000,0,High School,Skilled Manual,No,1,0-1 Miles,North America,79,0
23441,Married,Male,70000,0,Bachelors,Management,Yes,2,1-2 Miles,North America,62,0
23442,Married,Female,110000,5,High School,Management,Yes,4,10+ Miles,Pacific,36,0
23445,Single,Female,60000,0,Graduate Degree,Professional,No,1,0-1 Miles,North America,39,1
23452,Married,Female,70000,0,Bachelors,Management,Yes,2,1-2 Miles,North America,62,0
23455,Married,Female,70000,0,Bachelors,Management,Yes,2,1-2 Miles,North America,62,0
23467,Married,Female,80000,5,Graduate Degree,Management,Yes,3,0-1 Miles,Pacific,40,0
23472,Married,Male,40000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,North America,30,0
23473,Married,Male,80000,0,Bachelors,Management,Yes,2,5-10 Miles,North America,63,0
23477,Married,Female,80000,4,Graduate Degree,Management,Yes,0,0-1 Miles,Pacific,37,0
23481,Single,Male,60000,0,Graduate Degree,Skilled Manual,Yes,0,1-2 Miles,North America,35,0
23485,Married,Male,10000,2,High School,Manual,Yes,1,0-1 Miles,Europe,38,0
23488,Single,Male,20000,0,Partial High School,Clerical,No,2,0-1 Miles,North America,51,0
23491,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,2-5 Miles,North America,44,1
23496,Married,Male,60000,0,Bachelors,Management,No,2,1-2 Miles,North America,66,0
23497,Single,Male,10000,0,Partial High School,Manual,No,2,0-1 Miles,Europe,35,0
23498,Married,Male,70000,1,Partial High School,Skilled Manual,Yes,2,10+ Miles,North America,53,0
23500,Married,Male,60000,0,Partial College,Skilled Manual,Yes,1,5-10 Miles,Pacific,46,0
23502,Single,Male,80000,0,Bachelors,Professional,Yes,3,10+ Miles,Pacific,30,0
23528,Single,Female,70000,1,Bachelors,Management,Yes,1,10+ Miles,North America,60,0
23535,Married,Male,60000,1,Partial College,Professional,Yes,2,2-5 Miles,North America,55,1
23537,Married,Male,60000,5,Bachelors,Professional,Yes,2,5-10 Miles,Pacific,43,0
23542,Married,Female,130000,1,Graduate Degree,Management,Yes,3,1-2 Miles,North America,40,0
23548,Married,Male,70000,0,Graduate Degree,Professional,Yes,1,0-1 Miles,North America,46,1
23556,Single,Male,10000,0,Partial College,Manual,No,1,0-1 Miles,Pacific,28,1
23558,Married,Female,60000,3,Bachelors,Professional,No,1,0-1 Miles,North America,47,0
23559,Married,Male,80000,3,Bachelors,Skilled Manual,Yes,0,2-5 Miles,North America,40,0
23561,Single,Male,90000,4,Bachelors,Management,Yes,1,1-2 Miles,North America,38,1
23562,Single,Male,10000,0,Bachelors,Manual,Yes,0,0-1 Miles,Europe,48,0
23569,Married,Female,20000,0,High School,Manual,No,1,2-5 Miles,Europe,30,0
23574,Married,Female,100000,4,Partial High School,Professional,Yes,4,5-10 Miles,Europe,59,0
23575,Single,Male,60000,0,Partial College,Skilled Manual,No,2,1-2 Miles,North America,28,0
23576,Single,Male,20000,1,Partial College,Manual,No,0,0-1 Miles,Europe,38,0
23577,Married,Male,40000,0,High School,Skilled Manual,No,2,0-1 Miles,North America,30,0
23579,Single,Female,10000,1,High School,Manual,No,1,2-5 Miles,Europe,47,0
23580,Single,Female,30000,0,Partial High School,Clerical,No,2,5-10 Miles,North America,27,0
23594,Single,Female,10000,0,Partial High School,Manual,No,2,1-2 Miles,Europe,33,0
23596,Single,Male,70000,2,Bachelors,Skilled Manual,No,1,0-1 Miles,North America,38,0
23597,Married,Female,20000,1,Partial High School,Clerical,Yes,2,0-1 Miles,North America,49,0
23599,Single,Female,20000,0,High School,Manual,No,1,1-2 Miles,Europe,30,0
23601,Married,Female,10000,0,Partial College,Manual,Yes,0,1-2 Miles,Europe,51,0
23612,Single,Female,40000,2,Partial College,Clerical,Yes,2,1-2 Miles,Europe,36,0
